step,epoch,loss,reward,grad_norm,learning_rate,clip_ratio/high_max,clip_ratio/high_mean,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/region_mean,completions/clipped_ratio,completions/max_length,completions/max_terminated_length,completions/mean_length,completions/mean_terminated_length,completions/min_length,completions/min_terminated_length,entropy,frac_reward_zero_std,kl,num_tokens,reward_std,rewards/reward_func/mean,rewards/reward_func/std,rewards/schema_reward_func/mean,rewards/schema_reward_func/std,rewards/terminal_reward_func/mean,rewards/terminal_reward_func/std,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
65,0.0325,7.693096995353699e-05,1.1606392860412598,0.05791928991675377,4.2000000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00950593122979626,0.0,0.0019238850436522625,499847.0,0.11749699711799622,0.7803196310997009,0.05874849483370781,0.19015982747077942,0.029374245554208755,0.19015982747077942,0.029374245554208755,,,,,
66,0.033,-0.16344314813613892,1.1233172416687012,0.0998733714222908,4.1875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,363.0,717.375,363.0,363.0,363.0,0.017900146427564323,0.0,0.0030742492817807943,508154.0,0.3119834363460541,0.7616585493087769,0.15599171817302704,0.18082928657531738,0.07799586653709412,0.18082928657531738,0.07799586653709412,,,,,
67,0.0335,-0.2513653337955475,1.1182892322540283,0.06999947130680084,4.175e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,185.0,695.125,185.0,185.0,185.0,0.01272742822766304,0.0,0.007703141272941139,516283.0,0.27849680185317993,0.7560195922851562,0.14783434569835663,0.1842598021030426,0.05686168372631073,0.17800980806350708,0.07391717284917831,,,,,
68,0.034,0.05932106077671051,1.3022186756134033,0.051547057926654816,4.1625e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,357.0,716.625,357.0,357.0,357.0,0.009653167566284537,0.0,0.0030341027086251415,524584.0,0.13389801979064941,0.8511093854904175,0.06694900244474411,0.2255546748638153,0.03347450867295265,0.2255546748638153,0.03347450867295265,,,,,
69,0.0345,-0.36980849504470825,0.9460476636886597,0.13525107502937317,4.15e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,317.0,627.0,204.0,91.0,91.0,0.018700409797020257,0.0,0.024098328030959237,532168.0,0.40473198890686035,0.6542738080024719,0.24444063007831573,0.14901190996170044,0.07847984880208969,0.14276191592216492,0.08880339562892914,,,,,
70,0.035,-0.059926681220531464,1.222503423690796,0.04380923882126808,4.137500000000001e-06,0.0,0.0,0.0,0.0,0.0,0.625,768.0,739.0,683.875,543.6666870117188,387.0,387.0,0.014059754903428257,0.0,0.0018748217953543644,540207.0,0.14860859513282776,0.8112517595291138,0.07430430501699448,0.20562586188316345,0.03715214878320694,0.20562586188316345,0.03715214878320694,,,,,
71,0.0355,0.10937310755252838,1.1442688703536987,0.08178654313087463,4.125e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,463.0,729.875,463.0,463.0,463.0,0.008875512110535055,0.0,0.003190500930941198,548614.0,0.07701136916875839,0.7721344232559204,0.03850569203495979,0.18606722354888916,0.019252847880125046,0.18606722354888916,0.019252847880125046,,,,,
72,0.036,-0.10298426449298859,1.0567257404327393,0.13601548969745636,4.1125e-06,0.0,0.0,0.0,0.0,0.0,0.5,768.0,665.0,608.0,448.0,303.0,303.0,0.014986833382863551,0.0,0.0029024849281995557,556046.0,0.2745535671710968,0.7283628582954407,0.1372767835855484,0.1641814261674881,0.0686383917927742,0.1641814261674881,0.0686383917927742,,,,,
73,0.0365,6.556883454322815e-05,1.2619106769561768,0.053012147545814514,4.1e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01061391137773171,0.0,0.0016533391462871805,564758.0,0.13454103469848633,0.8309553861618042,0.06727052479982376,0.21547769010066986,0.03363525867462158,0.21547769010066986,0.03363525867462158,,,,,
74,0.037,-0.13808752596378326,1.055202603340149,0.08961373567581177,4.0875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,429.0,725.625,429.0,429.0,429.0,0.010195650858804584,0.0,0.0014749810434295796,573131.0,0.27686944603919983,0.7276012897491455,0.13843470811843872,0.1638006567955017,0.06921735405921936,0.1638006567955017,0.06921735405921936,,,,,
75,0.0375,-0.02110382169485092,1.1086429357528687,0.07331328839063644,4.075e-06,0.0,0.0,0.0,0.0,0.0,0.625,768.0,745.0,718.125,635.0,543.0,543.0,0.012245346559211612,0.0,0.0038715335504093673,581444.0,0.06198224425315857,0.7543214559555054,0.030991123989224434,0.17716072499752045,0.015495563857257366,0.17716072499752045,0.015495563857257366,,,,,
76,0.038,-0.16001857817173004,1.062678575515747,0.10087719559669495,4.0625000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.625,768.0,451.0,616.375,363.66668701171875,319.0,319.0,0.01335736527107656,0.0,0.002405771825578995,588943.0,0.28308430314064026,0.7313392758369446,0.14154215157032013,0.16566964983940125,0.07077108323574066,0.16566964983940125,0.07077108323574066,,,,,
77,0.0385,4.415586590766907e-05,1.2123172283172607,0.056921616196632385,4.05e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009709198609925807,0.0,0.001096979685826227,597655.0,0.15433812141418457,0.8061585426330566,0.07716906815767288,0.20307928323745728,0.038584526628255844,0.20307928323745728,0.038584526628255844,,,,,
78,0.039,-0.02368617057800293,1.1570096015930176,0.06501314789056778,4.037500000000001e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,513.0,736.125,513.0,513.0,513.0,0.011302126804366708,0.0,0.0018592690321383998,606112.0,0.06662597507238388,0.7785047292709351,0.03331301361322403,0.18925237655639648,0.016656503081321716,0.18925237655639648,0.016656503081321716,,,,,
79,0.0395,0.19200126826763153,1.1528105735778809,0.02868192456662655,4.0250000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,279.0,706.875,279.0,279.0,279.0,0.008176110743079334,0.0,0.002973516355268657,614335.0,0.09750328958034515,0.7764052748680115,0.04875164479017258,0.1882026195526123,0.02437582053244114,0.1882026195526123,0.02437582053244114,,,,,
80,0.04,0.0001363903284072876,1.1836915016174316,0.10357232391834259,4.0125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009178827749565244,0.0,0.0033892491410369985,623047.0,0.07222797721624374,0.7918456792831421,0.03611399978399277,0.1959228515625,0.018056996166706085,0.1959228515625,0.018056996166706085,,,,,
81,0.0405,0.0001513902097940445,1.1081393957138062,0.060902781784534454,4.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00906457647215575,0.0,0.0037984099981258623,631759.0,0.05397673323750496,0.7540696859359741,0.026988346129655838,0.17703483998775482,0.013494173064827919,0.17703483998775482,0.013494173064827919,,,,,
82,0.041,-0.03828565776348114,1.1354320049285889,0.03462066501379013,3.9875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,625.0,750.125,625.0,625.0,625.0,0.007947375415824354,0.0,0.0009075919006136246,640328.0,0.159156933426857,0.7677159905433655,0.0795784592628479,0.1838580071926117,0.03978922963142395,0.1838580071926117,0.03978922963142395,,,,,
83,0.0415,-0.17483234405517578,1.042635202407837,0.06375115364789963,3.975000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,289.0,708.125,289.0,289.0,289.0,0.010490617714822292,0.0,0.008972846113465494,648561.0,0.310101181268692,0.7213175892829895,0.155050590634346,0.1606588065624237,0.077525295317173,0.1606588065624237,0.077525295317173,,,,,
84,0.042,-0.21466919779777527,1.1165506839752197,0.07191652804613113,3.962500000000001e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,239.0,701.875,239.0,239.0,239.0,0.016364641953259706,0.0,0.004554315586574376,656744.0,0.3142135739326477,0.7582753896713257,0.15710678696632385,0.1791376769542694,0.07855339348316193,0.1791376769542694,0.07855339348316193,,,,,
85,0.0425,4.203617572784424e-05,1.1371687650680542,0.06577551364898682,3.95e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007473141944501549,0.0,0.0010805213169078343,665456.0,0.04966169595718384,0.7685844302177429,0.02483084797859192,0.18429219722747803,0.012415430508553982,0.18429219722747803,0.012415430508553982,,,,,
86,0.043,-0.23416844010353088,1.1359750032424927,0.10624005645513535,3.9375e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,191.0,695.875,191.0,191.0,191.0,0.013085384387522936,0.0,0.022257528486079536,673591.0,0.32504066824913025,0.7679874897003174,0.16252033412456512,0.18399375677108765,0.08126017451286316,0.18399375677108765,0.08126017451286316,,,,,
87,0.0435,0.0225854329764843,1.1922229528427124,0.05170448496937752,3.9250000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,525.0,737.625,525.0,525.0,525.0,0.009862015547696501,0.0,0.0016601430506852921,682060.0,0.12280897796154022,0.7961114645004272,0.06140449643135071,0.19805574417114258,0.030702250078320503,0.19805574417114258,0.030702250078320503,,,,,
88,0.044,4.325644113123417e-05,1.1053197383880615,0.04428182169795036,3.9125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007948765996843576,0.0,0.001080630041542463,690772.0,0.1370188593864441,0.752659797668457,0.06850943714380264,0.17632992565631866,0.03425471857190132,0.17632992565631866,0.03425471857190132,,,,,
89,0.0445,8.425116539001465e-05,1.2241129875183105,0.054941073060035706,3.900000000000001e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009799153020139784,0.0,0.0020933160740241874,699484.0,0.11386621743440628,0.8120564818382263,0.05693311244249344,0.20602822303771973,0.028466559946537018,0.20602822303771973,0.028466559946537018,,,,,
90,0.045,4.172278568148613e-05,1.218066930770874,0.03598833829164505,3.8875000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008699905825778842,0.0,0.0010409135356894694,708196.0,0.16342920064926147,0.8090334534645081,0.08171461522579193,0.2045167237520218,0.040857307612895966,0.2045167237520218,0.040857307612895966,,,,,
91,0.0455,5.6996941566467285e-05,1.19212007522583,0.0412045493721962,3.875e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00857915566302836,0.0,0.0014217766874935478,716908.0,0.21482090651988983,0.7960600852966309,0.10741045325994492,0.1980300098657608,0.053705230355262756,0.1980300098657608,0.053705230355262756,,,,,
92,0.046,5.10290265083313e-05,1.240776538848877,0.042902495712041855,3.8625e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00814160006120801,0.0,0.0012657546758418903,725620.0,0.16842809319496155,0.8203882575035095,0.08421405404806137,0.21019412577152252,0.042107030749320984,0.21019412577152252,0.042107030749320984,,,,,
93,0.0465,-0.04205767810344696,1.211247205734253,0.08413214236497879,3.85e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,457.0,729.125,457.0,457.0,457.0,0.010023722075857222,0.0,0.0010356282036809716,734021.0,0.16931501030921936,0.8056235909461975,0.08465750515460968,0.2028118073940277,0.04232875257730484,0.2028118073940277,0.04232875257730484,,,,,
94,0.047,-0.18163423240184784,1.1249504089355469,0.09703680872917175,3.8375e-06,0.0,0.0,0.0,0.0,0.0,0.625,768.0,619.0,648.375,449.0,307.0,307.0,0.016939007153268903,0.0,0.002441549368086271,741776.0,0.3081818222999573,0.7624751329421997,0.15409089624881744,0.1812375783920288,0.07704544812440872,0.1812375783920288,0.07704544812440872,,,,,
95,0.0475,0.04713396728038788,1.1876657009124756,0.040670305490493774,3.825000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,347.0,715.375,347.0,347.0,347.0,0.014759094396140426,0.0,0.004046402871608734,750067.0,0.154597669839859,0.7938327789306641,0.0772988349199295,0.196916401386261,0.03864942118525505,0.196916401386261,0.03864942118525505,,,,,
96,0.048,4.8883259296417236e-05,1.1759295463562012,0.06030933931469917,3.8125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012604682939127088,0.0,0.0012212794972583652,758779.0,0.08959723263978958,0.7879647612571716,0.04479862377047539,0.19398239254951477,0.022399315610527992,0.19398239254951477,0.022399315610527992,,,,,
97,0.0485,0.00010199099779129028,1.261122703552246,0.0672788992524147,3.8000000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010129789472557604,0.0,0.002541672729421407,767491.0,0.1870986968278885,0.8305612802505493,0.09354936331510544,0.2152806520462036,0.04677467793226242,0.2152806520462036,0.04677467793226242,,,,,
98,0.049,6.327778100967407e-05,1.2258257865905762,0.04517722502350807,3.7875e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008879308530595154,0.0,0.0015704259421909228,776203.0,0.16049496829509735,0.8129128217697144,0.08024751394987106,0.20645642280578613,0.040123749524354935,0.20645642280578613,0.040123749524354935,,,,,
99,0.0495,0.04588978737592697,1.2198548316955566,0.06422244757413864,3.7750000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,443.0,727.375,443.0,443.0,443.0,0.011064760270528495,0.0,0.0024363610154978232,784590.0,0.1554974913597107,0.8099274635314941,0.07774875313043594,0.20496369898319244,0.03887437656521797,0.20496369898319244,0.03887437656521797,,,,,
100,0.05,0.11991582065820694,1.221693754196167,0.06061941385269165,3.7625e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,417.0,674.0,392.0,367.0,367.0,0.013204239076003432,0.0,0.0022844053419248667,792550.0,0.1281111091375351,0.8108469247817993,0.06405555456876755,0.20542344450950623,0.032027777284383774,0.20542344450950623,0.032027777284383774,,,,,
101,0.0505,-0.09229503571987152,1.124542236328125,0.06016073748469353,3.7500000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,579.0,692.75,467.0,355.0,355.0,0.013361542776692659,0.0,0.0025142949452856556,800660.0,0.11924239248037338,0.7622710466384888,0.059621185064315796,0.18113552033901215,0.029810596257448196,0.18113552033901215,0.029810596257448196,,,,,
102,0.051,-0.045568663626909256,1.1471904516220093,0.09981235861778259,3.7375000000000006e-06,0.0,0.0,0.0,0.0,0.0,0.5,768.0,509.0,569.0,370.0,273.0,273.0,0.01665409776614979,0.0,0.010377955655712867,807780.0,0.350493460893631,0.7673451900482178,0.19068558514118195,0.19304761290550232,0.07295078784227371,0.1867976188659668,0.08762336522340775,,,,,
103,0.0515,6.904080510139465e-05,1.2609758377075195,0.042538922280073166,3.7250000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010515976056922227,0.0,0.0017136267233581748,816492.0,0.15185019373893738,0.830487847328186,0.07592509686946869,0.21524393558502197,0.03796255216002464,0.21524393558502197,0.03796255216002464,,,,,
104,0.052,-0.1396062970161438,1.139819622039795,0.06851661205291748,3.7125000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,462.0,673.125,388.5,315.0,315.0,0.01881005329778418,0.0,0.0029017481792834587,824445.0,0.34974026679992676,0.7699097990989685,0.17487013339996338,0.18495488166809082,0.08743506669998169,0.18495488166809082,0.08743506669998169,,,,,
105,0.0525,-0.17767168581485748,1.085316777229309,0.09182299673557281,3.7e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,687.0,701.375,501.5,316.0,316.0,0.01712921925354749,0.0,0.0031733619689475745,832624.0,0.3206038773059845,0.7426584362983704,0.16030196845531464,0.17132920026779175,0.08015097677707672,0.17132920026779175,0.08015097677707672,,,,,
106,0.053,6.179511547088623e-05,1.2037460803985596,0.06110198795795441,3.6875000000000007e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010154913819860667,0.0,0.0015312895193346776,841336.0,0.13481691479682922,0.801872968673706,0.067408487200737,0.20093651115894318,0.0337042436003685,0.20093651115894318,0.0337042436003685,,,,,
107,0.0535,5.551427602767944e-05,1.2412598133087158,0.046697065234184265,3.6750000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00996594998287037,0.0,0.001377073163894238,850048.0,0.13821560144424438,0.820629894733429,0.06910780072212219,0.21031492948532104,0.034553900361061096,0.21031492948532104,0.034553900361061096,,,,,
108,0.054,4.4114887714385986e-05,1.2285876274108887,0.051234081387519836,3.6625000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009819142462220043,0.0,0.0010752962589322124,858760.0,0.09553636610507965,0.8142937421798706,0.047768183052539825,0.20714688301086426,0.023884093388915062,0.20714688301086426,0.023884093388915062,,,,,
109,0.0545,7.756054401397705e-05,1.177208662033081,0.09044906497001648,3.65e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010270226397551596,0.0,0.0019378208853595424,867472.0,0.0947859138250351,0.7886043190956116,0.04739295691251755,0.19430217146873474,0.023696482181549072,0.19430217146873474,0.023696482181549072,,,,,
110,0.055,0.0014902576804161072,1.3117754459381104,0.06845661252737045,3.6375000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,741.0,764.625,741.0,741.0,741.0,0.011134804459288716,0.0,0.0015871337309363298,876157.0,0.14895598590373993,0.855887770652771,0.07447801530361176,0.22794389724731445,0.03723900392651558,0.22794389724731445,0.03723900392651558,,,,,
111,0.0555,0.07259523868560791,1.184786319732666,0.07547591626644135,3.625e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,466.0,730.25,466.0,466.0,466.0,0.014662949193734676,0.0,0.003475393903499935,884567.0,0.13674083352088928,0.792393147945404,0.06837041676044464,0.1961965709924698,0.03418520465493202,0.1961965709924698,0.03418520465493202,,,,,
112,0.056,-0.07722434401512146,1.1982356309890747,0.07608992606401443,3.6125000000000006e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,349.0,715.625,349.0,349.0,349.0,0.0125344751868397,0.0,0.00196174730626808,892860.0,0.09904085099697113,0.7991178035736084,0.049520425498485565,0.19955888390541077,0.024760212749242783,0.19955888390541077,0.024760212749242783,,,,,
113,0.0565,0.02698468789458275,1.1936280727386475,0.03721347078680992,3.6000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,419.0,724.375,419.0,419.0,419.0,0.01260585366981104,0.0,0.0009825559336604783,901223.0,0.14749331772327423,0.7968140840530396,0.07374666631221771,0.19840702414512634,0.03687332570552826,0.19840702414512634,0.03687332570552826,,,,,
114,0.057,6.559491157531738e-05,1.1863247156143188,0.08793067187070847,3.5875000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.013757426990196109,0.0,0.0016430396317446139,909935.0,0.09835609793663025,0.7931623458862305,0.049178045243024826,0.196581169962883,0.02458902634680271,0.196581169962883,0.02458902634680271,,,,,
115,0.0575,-0.1877007633447647,1.0767428874969482,0.10540180653333664,3.575e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,394.0,666.75,363.0,332.0,332.0,0.01706892333459109,0.0,0.004648512291169027,917837.0,0.2906433641910553,0.7383714914321899,0.14532168209552765,0.16918574273586273,0.07266084104776382,0.16918574273586273,0.07266084104776382,,,,,
116,0.058,5.237758159637451e-05,1.1653493642807007,0.06820067763328552,3.5625e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012985591078177094,0.0,0.001313703993218951,926549.0,0.11213267594575882,0.7826746702194214,0.0560663565993309,0.19133734703063965,0.028033176437020302,0.19133734703063965,0.028033176437020302,,,,,
117,0.0585,0.00012639164924621582,1.0951404571533203,0.1063128337264061,3.5500000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01817336503881961,0.0,0.0031557113652525004,935261.0,0.30343326926231384,0.7475701570510864,0.15171663463115692,0.17378510534763336,0.07585831731557846,0.17378510534763336,0.07585831731557846,,,,,
118,0.059,0.020284801721572876,1.1314990520477295,0.09785404056310654,3.5375000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,536.0,739.0,536.0,536.0,536.0,0.015553224016912282,0.0,0.0014146461908239871,943741.0,0.3131221532821655,0.7657495737075806,0.15656107664108276,0.18287476897239685,0.07828053832054138,0.18287476897239685,0.07828053832054138,,,,,
119,0.0595,-0.10240233689546585,1.1635183095932007,0.05413488671183586,3.525e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,507.0,700.75,499.0,491.0,491.0,0.015851340489462018,0.0,0.0012648559113586089,951915.0,0.10891667753458023,0.7817591428756714,0.05445833504199982,0.19087958335876465,0.02722916007041931,0.19087958335876465,0.02722916007041931,,,,,
120,0.06,6.098300218582153e-05,1.2040984630584717,0.038277603685855865,3.5125000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012437365367077291,0.0,0.0015248844320012722,960627.0,0.115996815264225,0.8020492792129517,0.0579984225332737,0.2010246068239212,0.0289992094039917,0.2010246068239212,0.0289992094039917,,,,,
121,0.0605,5.622208118438721e-05,1.2083594799041748,0.03717833012342453,3.5e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012092988705262542,0.0,0.0014013491872901795,969339.0,0.14897315204143524,0.8041797280311584,0.07448659092187881,0.2020898461341858,0.03724328801035881,0.2020898461341858,0.03724328801035881,,,,,
122,0.061,-0.19247296452522278,1.0689119100570679,0.07452589273452759,3.4875000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.625,768.0,515.0,629.125,397.66668701171875,287.0,287.0,0.021190145169384778,0.0,0.004190178698991076,976940.0,0.28880682587623596,0.7344560027122498,0.14440342783927917,0.16722798347473145,0.07220171391963959,0.16722798347473145,0.07220171391963959,,,,,
123,0.0615,7.264316082000732e-05,1.273832082748413,0.059809211641550064,3.475e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.014451261144131422,0.0,0.001833546135458164,985652.0,0.13085462152957916,0.8369160890579224,0.06542731821537018,0.21845802664756775,0.032713666558265686,0.21845802664756775,0.032713666558265686,,,,,
124,0.062,9.822100400924683e-05,1.2406611442565918,0.05309327319264412,3.4625000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01087122829630971,0.0,0.002464590943418443,994364.0,0.15548422932624817,0.8203306198120117,0.07774211466312408,0.21016529202461243,0.03887105733156204,0.21016529202461243,0.03887105733156204,,,,,
125,0.0625,-0.13047988712787628,1.0894596576690674,0.10303725302219391,3.45e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,445.0,682.0,424.0,403.0,403.0,0.015669644461013377,0.0,0.003053499232919421,1002388.0,0.3206593096256256,0.7447298765182495,0.1603296548128128,0.17236492037773132,0.0801648199558258,0.17236492037773132,0.0801648199558258,,,,,
126,0.063,-0.019877154380083084,1.1231253147125244,0.10442924499511719,3.4375e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,712.0,761.0,712.0,712.0,712.0,0.016328548430465162,0.0,0.001969022021512501,1011044.0,0.33322933316230774,0.761562705039978,0.16661465167999268,0.18078134953975677,0.08330732583999634,0.18078134953975677,0.08330732583999634,,,,,
127,0.0635,8.22087749838829e-05,1.2774871587753296,0.06676381081342697,3.4250000000000007e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012566498247906566,0.0,0.002052541109151207,1019756.0,0.20217172801494598,0.8387435674667358,0.10108586400747299,0.21937178075313568,0.0505429282784462,0.21937178075313568,0.0505429282784462,,,,,
128,0.064,-0.17848284542560577,1.1005393266677856,0.09457936882972717,3.4125000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,277.0,706.625,277.0,277.0,277.0,0.017025165143422782,0.0,0.0046185775063349865,1027977.0,0.3405304551124573,0.7502696514129639,0.17026525735855103,0.1751348227262497,0.08513262867927551,0.1751348227262497,0.08513262867927551,,,,,
129,0.0645,-0.2143850326538086,1.0827646255493164,0.09918618202209473,3.4000000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,441.0,675.0,396.0,351.0,351.0,0.018013766617514193,0.0,0.005520789549336769,1035945.0,0.43833696842193604,0.741382360458374,0.21916848421096802,0.17069117724895477,0.10958424210548401,0.17069117724895477,0.10958424210548401,,,,,
130,0.065,9.785592555999756e-05,1.2445216178894043,0.06179346889257431,3.3875e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.014123871107585728,0.0,0.0024491583099006675,1044657.0,0.15571261942386627,0.822260856628418,0.07785630226135254,0.21113041043281555,0.03892815485596657,0.21113041043281555,0.03892815485596657,,,,,
131,0.0655,8.179992437362671e-05,1.1911635398864746,0.04122493788599968,3.3750000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.015718859853222966,0.0,0.0020514868883765303,1053369.0,0.05714915320277214,0.7955818176269531,0.028574587777256966,0.19779089093208313,0.014287296682596207,0.19779089093208313,0.014287296682596207,,,,,
132,0.066,-0.01572030782699585,1.213718295097351,0.07249264419078827,3.3625000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,381.0,719.625,381.0,381.0,381.0,0.012945196824148297,0.0,0.0017151839456346352,1061694.0,0.139093816280365,0.8068591356277466,0.0695469006896019,0.20342957973480225,0.034773457795381546,0.20342957973480225,0.034773457795381546,,,,,
133,0.0665,-0.09275352209806442,1.1352453231811523,0.06919024139642715,3.3500000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,427.0,725.375,427.0,427.0,427.0,0.012675029109232128,0.0,0.0021264614933897974,1070065.0,0.06856661289930344,0.767622709274292,0.03428332880139351,0.18381132185459137,0.017141664400696754,0.18381132185459137,0.017141664400696754,,,,,
134,0.067,5.7872384786605835e-05,1.1564836502075195,0.08025617152452469,3.3375000000000002e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01629968173801899,0.0,0.0014454570118687116,1078777.0,0.3384103775024414,0.7782418131828308,0.1692051738500595,0.18912091851234436,0.08460259437561035,0.18912091851234436,0.08460259437561035,,,,,
135,0.0675,8.388608694076538e-05,1.252589464187622,0.080251544713974,3.3250000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011851151240989566,0.0,0.0021062087635073112,1087489.0,0.12598901987075806,0.8262947797775269,0.06299450248479843,0.21314737200737,0.031497251242399216,0.21314737200737,0.031497251242399216,,,,,
136,0.068,9.7617506980896e-05,1.2503759860992432,0.06843443959951401,3.3125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012317543150857091,0.0,0.002432779030641541,1096201.0,0.15125930309295654,0.8251879215240479,0.07562967389822006,0.21259398758411407,0.03781484067440033,0.21259398758411407,0.03781484067440033,,,,,
